#,6,21,33,16,4,23,35,14,2,0,28,9,26,30,11,7,20,32,17,5,22,34,15,3,24,36,13,1,37,27,10,25,29,12,8,19,31,18
20,1,1,,3,1,,,1,,3,1,1,3,,,1,2,1,1,,1,1,1,1,1,1,1,,,1,1,4,1,2,,1,1,
21,,1,1,5,2,2,1,1,2,,2,,,1,1,1,,2,1,1,,,2,1,,,2,1,1,1,,2,,,3,,,1
22,1,3,,,,4,,2,,1,2,,1,,2,,,3,3,,2,,1,1,1,,2,,,1,2,,2,,1,1,,2
23,1,1,2,1,1,1,1,,,1,1,,,1,1,1,2,1,,1,1,,2,2,2,1,,2,2,1,2,1,2,,1,,,2
24,,,1,1,1,,2,3,1,1,,1,,2,2,,1,1,2,2,2,4,1,,1,,1,,,,1,3,,1,1,1,1,
25,,,1,2,1,,,2,,3,1,1,1,,,,1,,1,3,2,2,2,1,,1,1,,1,1,1,3,,1,1,2,1,1
26,,1,1,1,,,2,1,,2,1,,,,,,,1,,2,1,,2,,2,3,1,,3,1,2,3,,,3,,4,1
27,,,3,2,2,1,1,1,1,1,1,,2,1,,,3,,,1,1,,2,,1,,1,,3,1,2,,,3,3,,1,
28,1,,1,3,1,1,1,1,,,,1,2,2,1,1,2,3,1,1,1,,,,2,,,,1,2,1,1,2,1,1,2,1,
29,,,1,,,,,2,1,1,2,2,1,,1,2,2,2,,,2,1,1,1,1,,,2,,2,,,1,2,3,2,2,1
30,1,1,1,1,,1,,1,,2,2,1,,,1,,2,3,,,2,1,,1,,,1,2,1,2,,1,2,2,,2,3,1
31,1,1,2,1,,2,,1,2,,,,1,1,3,1,,,,,3,,,1,1,2,1,,,2,,3,1,2,1,3,1,1
32,1,,3,,2,1,1,,1,,1,1,,,2,1,1,1,1,1,2,1,2,1,1,,1,1,,1,,1,3,2,1,1,1,1
33,1,3,,,,1,,,1,1,,2,1,3,2,,1,3,1,,,,1,,2,,1,,1,,4,1,1,2,1,,2,2
34,1,,,,1,,1,3,2,,2,1,2,1,,1,1,,2,,,,3,2,3,2,,,2,2,1,,1,,1,,,3
35,,2,1,1,1,1,1,5,1,1,,2,1,1,3,,,,1,,1,2,1,2,1,,,,,,,1,3,,2,1,1,1
36,1,1,3,,,,,,2,1,,,2,1,,2,,,1,1,5,,,1,,4,,1,1,,3,,1,1,1,3,1,1
37,2,1,2,,,2,2,,2,,2,,3,1,2,,,1,1,1,1,2,,1,,3,1,2,,,1,1,1,1,2,,,
38,,,,1,1,2,,1,3,1,4,,,2,,1,,1,1,1,2,2,1,1,1,,2,,3,2,,2,1,,,,,2
39,1,1,2,3,,,2,,2,,1,1,,3,,2,,,,,1,2,3,2,2,3,,2,,,2,,1,,,1,1,
40,3,1,1,1,3,,3,,1,1,,1,1,1,,1,3,2,1,,,1,2,,1,,,1,,1,,2,1,,1,1,2,1
41,3,,,1,1,2,,1,1,,,1,,1,,1,2,,4,3,2,,1,2,1,2,1,1,3,,1,,1,,,,1,1
42,2,2,1,2,,1,1,,,,1,,4,2,,2,2,,1,,2,1,,1,2,3,1,,2,,,1,2,,1,,1,
43,,,1,4,1,,1,,,1,,1,4,,1,1,,,2,,3,2,1,,2,,3,1,,2,1,4,,,1,,,1
44,2,1,,1,,2,,2,1,2,,,1,1,1,,,2,5,1,,,1,1,1,2,1,,2,,,1,,3,1,2,,1
45,,1,1,,,1,2,2,1,,,,1,,,4,3,2,1,,,2,,3,,1,,,3,1,1,1,,2,1,2,,2
46,,1,,,2,,2,1,,1,3,3,,2,,1,,,2,3,1,,,2,,1,,1,2,1,2,2,,1,,2,1,1
47,1,,1,3,,1,,2,1,1,1,,1,1,2,,1,2,1,1,,,4,2,,,1,,2,3,3,,,,1,1,1,
48,1,2,1,1,,2,,,2,,,1,,3,,1,1,,4,,,,1,1,,3,1,1,,2,,1,2,1,2,1,1,2
49,4,,3,1,1,1,2,1,1,,,1,,2,3,,2,1,3,2,1,,1,1,,,1,,,,1,,1,1,,1,,2
50,,1,1,1,2,3,,,,1,1,2,1,,1,,2,1,1,1,,3,1,1,3,1,,2,1,1,2,,,2,,1,1,
51,3,2,1,2,2,,,,2,,2,1,1,,2,1,,1,5,1,,,,2,,,,,2,1,,,4,,,1,1,1
52,1,1,1,,,1,3,1,,1,,1,,2,,,,1,2,2,2,3,,2,2,,2,1,,,2,2,,3,,,1,1
53,1,1,2,1,2,,,,,2,2,1,,2,3,1,3,1,1,,,,3,2,,2,,1,1,,1,,1,,1,2,1,
54,2,,,1,,2,1,1,,2,1,4,1,1,,1,3,1,,,1,1,2,,1,2,1,,1,2,1,1,2,,,1,1,
55,,1,1,1,,2,1,,2,1,1,1,1,2,2,,1,,1,2,1,1,,1,,1,2,,2,1,2,1,1,1,,2,2,
56,1,2,3,,,,2,,4,1,,1,,,,3,1,2,,1,1,2,2,,,1,,,1,,1,,1,1,2,,5,
57,,,3,1,1,1,,,1,2,,1,2,2,,,3,,,2,1,1,,1,,4,3,1,2,,1,1,,,2,,,2
58,3,1,2,1,2,1,3,,,,1,1,,2,2,,2,1,,,1,1,1,1,1,1,2,,,1,,2,,2,,1,1,1
59,2,1,1,1,,,,1,2,1,2,,,,2,1,1,1,,2,,1,3,2,2,1,,,3,1,1,1,1,,,1,1,2
60,1,,,1,2,2,3,1,,,,1,,1,2,2,2,1,1,1,2,,2,2,,,1,1,,,,,2,2,3,1,1,
61,1,1,1,1,1,1,,,1,1,1,2,3,,,,1,,,1,,1,1,,2,1,,3,,5,,3,1,1,1,1,1,1
62,1,1,3,,1,2,,2,,2,1,2,,,2,,1,,1,2,2,,,1,1,,1,1,1,2,1,3,1,1,1,1,,
63,1,1,1,2,1,2,2,2,1,1,1,2,,,,,,,1,2,1,2,,2,1,2,1,,,,2,2,2,1,1,,1,
64,3,,1,,1,,2,1,2,2,1,3,,,1,1,1,2,1,1,,1,,1,,1,1,1,1,2,,1,1,,1,2,1,1
65,2,1,1,2,2,,,,1,1,1,2,,1,2,1,,,1,2,1,1,,1,1,,1,1,,,2,,,1,3,4,,2
66,,1,,,2,2,1,1,,,2,1,3,,1,1,4,,,1,1,1,1,,,,2,1,1,2,,1,1,1,3,1,,2
67,,,2,2,2,1,,1,1,,,3,1,2,1,1,2,,1,1,3,1,1,,,,2,2,,,1,2,1,,3,1,,
68,2,,1,,,,1,1,,,2,,,2,2,,,3,1,,,,1,3,,1,1,,1,2,1,2,1,1,6,2,,1
69,2,1,1,1,1,,1,1,,1,2,2,1,,1,,,1,,,1,1,2,1,1,,1,2,3,1,2,,,2,1,1,1,2
70,,4,1,3,1,,,2,,,2,1,,1,1,,1,1,,1,1,2,3,,2,,,2,,,1,1,1,2,,1,1,2
71,2,1,1,,1,1,1,4,1,2,1,,1,,,,1,1,,,2,1,1,3,,,,3,1,,1,2,,1,,1,1,3
72,,1,2,,,1,1,,,1,1,2,,2,,2,1,2,2,1,1,1,,,3,1,1,1,2,1,2,2,,3,1,,,
73,2,2,1,1,2,1,2,3,1,,1,1,3,1,,2,1,,,1,,1,,1,1,1,,1,,2,,1,1,,1,1,,2
74,1,1,3,2,,,3,2,,4,1,,1,,1,1,1,1,,,1,1,,1,1,1,1,,2,1,1,,,1,2,1,2,
75,1,1,,,1,2,,,1,2,,,1,1,2,2,1,2,,1,1,1,2,1,,,1,1,,3,1,,1,3,2,2,1,
76,,1,1,1,1,2,1,1,1,3,1,2,,2,,,3,,1,2,,2,,,1,,1,1,,2,,1,1,,4,,1,1
77,2,,2,2,,1,,2,,,3,,,2,1,1,,,1,,1,3,,3,4,1,2,2,1,,,,,1,1,,,2
78,2,,,,1,2,,,,,1,2,1,1,2,1,1,1,1,3,1,,1,,1,1,1,1,1,1,1,3,1,2,1,2,1,
79,3,1,,1,3,3,2,1,1,,1,2,,,1,,,1,,4,,1,3,2,1,2,,,,1,1,,1,,,1,1,
80,1,1,,,1,1,3,3,,1,1,3,3,1,,,,,1,,2,,1,1,,1,1,1,1,,2,1,,2,2,1,,2
81,1,,1,,2,2,1,2,2,2,,2,3,2,1,,1,1,2,2,2,,1,,1,,1,,1,,1,1,,1,,,1,1
82,1,3,,,,,3,,1,1,1,2,2,,1,4,,,1,1,,1,2,,1,1,,1,,,5,,2,1,,2,,1
83,1,,1,1,,4,,2,1,,1,2,2,1,,1,1,3,2,,2,1,,,,1,2,,1,4,1,,,1,,2,,
84,1,1,2,,3,2,1,2,1,1,2,,2,1,,3,,2,2,,,,2,1,2,,,2,1,1,,1,1,,,,1,
85,1,,1,,1,,1,1,,1,,1,,3,1,,3,1,1,1,1,,,1,2,2,2,,2,2,2,1,1,2,,1,1,1
86,,,1,,1,,1,1,,1,1,3,1,,1,2,1,1,3,,,2,3,,1,2,1,,3,,1,,2,1,2,,,2
87,2,2,2,,,1,1,1,2,,2,,,1,1,3,2,1,1,,,,,,2,2,2,1,1,,,1,2,1,,2,1,1
88,,2,,,1,1,1,2,,,,3,,2,1,1,3,1,,2,1,,,1,3,1,1,1,,2,,,2,1,2,,2,1
89,2,,1,,1,2,3,,1,2,,,,,2,1,2,1,,,,,,,1,2,2,,,3,1,1,1,2,2,,3,2
90,,,1,2,1,2,,,1,2,2,,1,,1,3,,1,1,,1,,,,1,2,1,,3,2,,1,2,1,1,2,3,
91,3,5,3,1,2,1,1,2,1,1,,,,2,,2,,,2,1,2,,,,3,,,,,,1,,,1,3,1,,
92,1,2,1,2,,2,,,2,1,,,1,2,,,2,1,2,,1,1,,2,1,3,3,,2,,3,,,1,,,1,1
93,,,3,1,3,,,1,,1,2,1,,1,1,3,1,,1,,2,,2,1,1,,1,,3,2,1,2,,1,2,1,,
94,1,1,,3,1,3,,1,,,2,1,1,3,2,2,1,2,1,1,,1,,1,,,1,2,1,,1,2,,,1,1,,1
95,1,1,1,,,,2,1,1,1,1,2,2,3,1,,2,1,2,,3,,1,,1,,,,,2,,3,1,,1,2,1,1
96,4,1,1,1,,2,,,,1,2,,,,,2,,,2,,,,3,1,1,2,2,3,1,1,1,1,2,1,,,2,1
97,,1,,,,,2,1,1,4,1,,1,1,1,1,1,1,2,1,1,,1,1,2,,1,2,1,,,,2,4,1,1,,2
98,,4,1,1,1,,2,1,2,1,1,1,3,1,,1,1,,3,2,1,,1,1,2,,,,,,1,,1,1,1,2,1,
99,1,2,,2,2,,2,2,,,,1,1,,,2,2,1,,1,1,,1,2,1,1,,2,2,,,2,,,3,2,1,1
100,1,1,,,,1,1,3,2,,,1,,,,4,2,1,1,1,2,,1,3,,1,1,2,2,,1,3,,1,1,,,1
101,,2,2,2,3,,2,,1,,1,2,2,5,1,,1,2,,1,1,1,,1,2,,,1,1,,,1,,,,,,3
102,1,4,,1,2,,,2,1,2,,,,1,1,,2,3,1,1,3,2,,1,1,2,,1,,,1,1,,,2,,1,1
103,1,,1,,4,1,1,4,,3,1,1,1,,,,1,1,,,2,2,1,,1,1,2,,1,,1,,1,1,,1,3,1
104,,2,1,2,,1,1,1,3,2,1,1,1,2,,,,,,,,2,,1,2,1,1,,4,2,1,1,,2,1,,,2
105,,1,1,,,,,1,2,1,3,1,2,1,1,,2,,,,1,2,1,1,,,,,2,2,1,1,1,2,2,3,1,2
106,1,2,1,1,2,2,1,2,,1,1,2,,3,,1,1,,1,1,1,,2,2,1,,,1,1,1,1,1,1,1,1,1,,
107,,1,1,2,1,2,,1,2,1,,1,2,1,,,,1,2,,3,1,,,1,1,2,1,2,1,1,,2,,3,2,,
108,,1,,,,1,2,1,2,,,1,3,1,1,,,3,1,,4,2,,,2,2,2,2,1,,1,1,1,,1,,,2
109,1,2,1,1,,,,,2,,2,2,2,,,,2,,3,,1,1,,2,,2,1,2,1,1,,1,2,1,2,2,1,
110,1,1,1,,2,1,1,1,,3,,,3,1,,,2,2,,1,,2,,1,2,1,2,1,2,1,,,1,,1,1,2,1
111,,3,1,1,2,,1,3,1,,1,2,1,3,2,1,4,,,2,,,1,1,1,2,1,,,1,,1,1,,,,1,
112,2,,3,,2,2,,1,,1,1,1,2,,,2,,1,1,,1,,5,,,,2,1,,1,4,,,4,1,,,
113,2,2,,,2,,,2,1,1,2,,2,1,2,,2,2,1,3,,2,1,,,,1,,1,,2,,,1,3,1,,1
114,1,,,1,1,1,1,1,,,,3,2,2,3,,1,2,2,1,,2,1,2,2,,,,1,,,1,,1,1,,2,3
115,1,2,2,,,2,1,1,1,,,1,1,2,1,2,1,,,2,,1,,1,,1,,1,,3,2,1,,2,2,3,1,
116,3,,,,1,,1,3,1,,2,2,2,,,3,1,1,,1,,2,1,1,,2,2,1,1,1,,,,1,2,2,,1
117,3,1,,,2,,2,,2,,,,1,,1,,1,1,2,,,,2,,2,,2,2,1,1,1,,1,4,1,3,1,1
118,4,2,1,,2,,3,1,1,3,,4,,,,,1,,,1,,1,1,,1,,,4,1,,,1,1,,1,2,2,
119,1,1,2,1,1,3,1,1,1,1,1,1,,1,,1,1,,,1,3,1,1,,,1,2,,,2,,3,,1,3,2,,
120,,,1,1,,1,,,1,2,1,2,1,1,1,2,3,1,,1,2,,1,2,,1,3,3,1,1,,1,1,,,,3,
121,,,,3,2,2,,2,1,3,,1,2,,,3,,,2,2,1,1,,3,,,,2,,,1,,,,3,1,1,2
122,,1,1,2,2,,,1,4,,5,1,,2,,1,1,2,1,,,,1,,2,1,3,1,,,2,1,1,,1,1,,
123,2,,1,2,,1,,,,,1,,,,,1,1,1,1,,,1,,4,1,3,3,,1,2,1,,1,6,1,1,1,1
124,,1,1,,,1,1,,1,,,3,,,1,3,2,,1,,1,3,2,2,2,,,,,2,,4,,1,1,4,1,
125,,1,,1,,,,4,2,1,,,1,,1,,1,1,,2,2,1,2,,3,2,1,2,,1,1,,1,,,3,3,1
126,1,2,2,3,3,,,1,,,2,1,2,,,2,,,1,2,1,2,,,,2,1,1,,1,3,,,,1,,1,3
127,2,1,1,1,,2,1,,2,1,1,,,3,,,1,4,3,,,2,1,3,2,1,,1,1,,,1,1,1,,1,,
128,2,1,2,,3,,,1,1,1,3,3,2,,1,1,,,,1,2,1,,2,2,2,2,1,,,1,,,1,,2,,
129,1,,3,,2,,1,1,,1,1,2,,1,1,3,1,1,1,1,2,,1,1,1,2,1,,,,1,1,1,1,2,1,2,
130,,3,2,1,3,1,,1,2,1,1,2,2,,1,,4,1,,1,,,1,3,1,,,1,1,1,,,1,2,,,1,
131,,2,,2,,2,2,2,,,2,2,,1,3,,1,1,3,1,1,,,1,1,1,,,1,,1,1,2,1,1,,2,1
132,,,2,,1,2,2,4,,,1,1,,,,1,2,2,4,,,,,,1,2,2,,1,2,1,,3,1,2,,,1
133,,2,,,1,2,1,2,2,,3,,,2,1,,3,,,2,,,1,,,,2,1,2,1,1,1,3,1,2,2,,
134,1,1,3,3,2,,2,1,,,1,,2,,3,1,,2,1,2,1,,1,1,1,,1,3,,,1,,2,,1,1,,
135,2,1,,,,,3,,2,,2,2,1,1,,,1,1,1,,,1,1,,1,,2,1,2,4,,1,,,3,3,1,1
136,1,,1,1,2,,,,,,3,1,1,1,3,3,2,2,1,,2,3,1,,1,1,1,,1,1,1,2,,,,1,,1
137,,1,2,1,1,1,2,5,,1,,2,1,1,,,,,1,1,3,1,,1,,,2,1,,2,1,2,,1,,1,1,2
138,1,1,1,1,1,1,,,2,1,1,3,,2,,1,,,1,1,,3,2,2,2,,,2,2,,2,,1,,3,1,,
139,1,1,2,1,1,1,,,,1,1,1,,,,1,2,4,1,1,2,,2,,,1,,2,1,2,1,,1,2,1,1,1,2
140,1,1,1,,1,1,1,,,2,2,1,1,1,,,1,,,,2,1,1,1,5,1,4,,2,2,1,,,1,,2,,1
141,1,1,2,,3,1,,1,1,,,2,,,,1,2,1,,1,,1,1,,1,1,2,1,2,4,2,1,,1,2,1,1,
142,3,,2,1,,,,2,,2,,,1,,1,2,1,,1,2,,1,,1,3,3,2,2,2,,,2,1,2,1,,,
143,2,1,2,,1,4,1,1,,1,1,2,,2,1,1,,1,1,1,1,1,1,2,,,2,1,2,,1,1,1,,1,1,,
144,2,,,1,1,1,2,1,2,,2,,,2,,1,1,1,1,2,3,1,,,1,2,1,1,1,,1,1,,1,1,2,,2
145,,2,1,1,2,,2,,1,3,1,2,1,2,,,2,,1,2,,,1,2,1,2,,1,1,,,,,,2,2,2,1
146,1,1,2,2,1,1,2,1,1,1,,,1,,1,1,,,2,,2,1,2,,2,,2,1,,1,,,3,2,2,1,1,
147,,2,4,1,,2,,1,,1,,,3,1,1,2,2,,1,,1,1,1,1,1,1,,3,,1,,2,2,,,1,,2
148,3,2,,2,1,2,1,1,,2,2,,,1,,1,,,1,,2,,3,,2,1,,,2,1,1,2,,,1,,3,1
149,1,1,1,1,,1,1,3,3,3,,1,,2,2,2,,1,,1,,1,2,1,,,,1,1,2,2,,1,1,,1,1,
150,,,1,1,1,,1,1,,,2,1,,1,,3,,,3,6,,1,2,1,,1,1,,1,,2,1,,1,1,2,,3
151,2,,1,1,,,3,2,1,2,,2,3,,1,,2,2,1,1,,1,,,3,1,,2,1,1,1,,,1,2,1,,
152,1,2,,1,1,2,,,1,,2,3,1,4,2,2,,1,,1,1,,1,1,1,,2,,2,,3,,1,,,,,2
153,,,,1,2,1,1,1,,1,1,4,1,,,2,2,,,2,,2,2,2,,3,2,,4,1,,,1,,,2,,
154,1,1,,2,,1,,2,,1,3,1,,2,,1,3,,,,,1,2,1,,,1,3,1,1,1,2,1,1,,1,2,2
155,,3,,,3,1,,1,1,3,2,1,,2,1,,1,2,,2,,3,,4,1,1,,,,1,,,1,1,,,1,2
156,1,1,1,,2,3,3,1,,1,,2,1,2,,,,,,1,1,1,1,1,,1,1,,1,3,1,2,1,,,,3,2
157,1,,,1,1,2,1,1,1,,1,,1,1,1,1,2,2,1,2,1,1,,2,,2,1,1,,1,1,,2,2,1,3,,
158,,2,,,2,1,,2,2,2,1,,3,1,,,2,,,,2,3,1,1,1,,2,,2,,4,,1,1,1,,,1
159,1,2,4,3,2,,1,1,1,1,,,1,3,,1,,1,,,1,2,,,1,1,2,,1,1,,,1,1,,1,1,3
160,,3,,1,1,3,1,,1,2,2,,2,,1,,,3,1,1,1,,1,3,,1,,2,1,,2,,1,1,,2,,1
161,,1,1,2,2,2,,,,1,,,2,,,4,1,1,1,2,2,1,2,,1,1,,,1,2,1,,,1,3,1,1,1
162,,1,1,,2,,,1,,1,1,1,,1,1,1,3,3,1,1,,4,,,2,1,,1,,3,,2,1,2,1,1,,1
163,1,3,,1,1,1,1,,2,3,1,1,1,1,,1,2,1,2,1,1,2,1,,,1,1,,1,1,,,,1,1,1,3,
164,2,2,1,3,,,,3,,1,2,2,,2,1,2,,2,2,,,1,1,,1,,3,,1,,1,,,1,2,1,1,
165,5,2,1,,1,1,,1,,3,,,2,,,2,,1,2,1,,1,,1,2,1,,2,2,1,1,2,1,,,2,,
166,2,1,1,,3,4,2,,1,2,1,1,1,2,,3,2,1,2,,1,,,,1,,,,,,1,,,1,1,1,1,2
167,2,1,1,1,1,2,,,1,1,,2,,,1,4,3,,1,2,1,,1,1,1,1,,1,1,1,2,3,,,,,1,1
168,,1,,,,,1,1,1,1,1,2,,,1,3,1,,1,2,2,1,,1,1,3,1,2,3,2,,,,1,1,1,2,1
169,3,,,1,2,,1,,1,2,,,2,,1,1,,2,1,1,,1,2,,1,1,,1,4,1,,1,2,,,1,4,1
170,1,,2,2,2,1,,1,1,1,,1,,1,1,1,1,,,,,3,,,,3,2,1,1,1,4,1,,2,2,1,,1
171,2,2,1,3,2,1,,1,,,2,,1,1,,,,,,1,,3,2,1,1,1,,1,,2,2,1,,1,2,,2,2
172,,,1,,1,,3,1,,,,,2,1,1,1,,,1,,1,2,2,3,4,3,1,1,1,1,2,,1,,,1,2,1
173,,1,,1,1,,,,1,,2,3,3,2,,1,,,,1,1,1,,1,1,1,4,2,3,1,1,,,,2,,1,3
174,,1,,2,,2,,1,2,1,1,,1,1,1,,2,,2,1,,1,1,,1,1,3,,2,,,2,3,2,2,,1,1
175,,2,3,1,1,,1,2,1,,3,1,1,1,1,,1,,1,,1,1,2,1,,,2,,1,2,1,1,,1,2,1,,2
176,1,,3,2,1,3,1,,,2,1,1,1,1,,,3,,3,1,2,2,1,1,,,,2,,1,1,1,,,1,1,,1
177,,3,,,2,1,2,,2,,1,,,,,,,1,,1,1,1,1,3,2,1,1,1,3,4,1,2,3,,,,1,
178,,1,2,,1,1,2,2,,2,2,,,,2,1,1,,2,,,2,2,2,2,1,,2,2,,2,1,,,,,2,1
179,1,1,1,1,1,1,,,1,2,1,1,1,1,,,,1,1,1,1,,1,2,1,1,,3,1,,1,,1,1,1,2,3,3
180,2,,1,1,2,2,,1,,,,1,3,2,1,1,1,1,1,1,,,,,,2,1,,1,2,,,3,2,1,2,2,1
181,4,2,2,,,2,2,4,,,1,,,1,,2,1,1,2,1,,1,,,,2,1,2,,4,,,2,,1,,,
182,2,,1,2,2,1,2,1,2,,2,,1,,1,,,,,2,1,2,,4,,1,1,1,1,,,,2,,2,,2,2
183,1,,3,1,2,,,,,,2,1,3,1,2,,,,1,,,2,2,,,,,3,3,1,2,,,1,2,1,3,1
184,,1,2,2,,,,2,4,1,1,3,1,1,,1,,,3,,,,,1,,1,1,1,,1,3,,,2,1,,3,2
185,1,1,,3,,1,4,,2,1,,1,,1,2,1,1,2,,2,,,,1,2,1,3,,2,,1,2,,1,1,,1,
186,2,,,2,2,1,2,1,2,2,1,2,2,,2,1,,1,1,2,,2,1,3,,1,,1,,1,,1,1,,1,,,
187,,,1,1,3,,2,,3,2,,3,,,1,,,,2,1,,3,2,1,,1,,1,1,1,1,,1,1,1,2,2,1
188,,,2,1,,4,1,2,1,,,,2,1,3,1,2,,,,1,3,,,,1,1,1,,1,1,4,,2,1,1,1,
189,1,2,,1,1,,2,3,1,,,1,1,,2,,,4,1,,,1,1,2,,1,2,1,1,,,2,,,1,,5,1
190,,3,2,,,1,1,1,2,2,1,1,2,1,1,,1,2,,,,2,1,1,,1,1,1,,2,3,,1,,1,2,,1
191,1,,1,,2,5,,1,3,2,,,1,2,,,1,2,1,,2,,1,2,,1,2,,2,,2,1,,,1,,2,
192,,4,1,,2,,1,2,,2,1,3,,1,,1,1,,,1,,2,1,1,1,4,,1,3,,1,1,1,2,,,,
193,1,1,1,,1,3,,2,1,,,,,1,2,,,,1,3,2,1,,,1,,1,1,,,1,1,2,4,,1,2,4
194,1,2,,,1,,,1,,,1,4,2,3,,1,,2,1,,,1,1,2,3,2,1,,1,,1,3,1,,1,2,,
195,1,1,,,1,,1,,,2,,1,3,2,,1,1,1,2,,,,,1,2,1,2,2,3,3,1,1,1,1,,2,,1
196,2,1,3,1,1,1,3,,1,,1,,,,,1,,,,,,3,2,1,2,,,,2,1,,,1,1,6,1,1,2
197,1,,2,,1,2,3,,,,2,2,2,1,,,,1,1,1,,2,1,,,1,2,1,3,2,,,,4,,,1,2
198,1,1,,,,1,1,3,2,,2,3,2,,,1,1,2,1,1,,1,1,1,,4,,,,3,2,,1,,,,1,2
199,1,1,2,1,1,2,2,,,,3,1,,,1,,,1,1,,1,,3,2,,2,2,,1,1,3,,3,,1,,,2
200,,1,,,3,1,2,2,1,,1,1,1,,1,1,1,,3,1,1,1,,2,,1,1,3,,2,,,,1,5,1,,
201,,,,1,2,1,,,1,2,2,,2,2,1,1,,1,3,3,,1,1,1,2,2,1,,1,2,,,2,,1,2,,
202,1,1,3,1,,2,,,1,1,1,,1,2,1,,,2,,2,2,3,,1,,,1,2,1,1,,,1,1,2,,3,1
203,1,1,1,2,1,2,2,1,1,2,,1,1,1,,,,,2,1,,,,,1,,,5,1,2,,2,2,1,1,1,1,1
204,1,1,1,,2,,,2,,1,,,3,,,1,4,,1,,1,,1,,1,2,1,3,,1,2,2,2,,1,1,,3
205,1,1,1,1,3,4,1,,,2,,1,3,2,,3,1,,2,,,,,1,,2,1,,,2,,1,2,,,,1,2
206,1,2,,,,1,,,2,,,,,1,,1,1,1,,2,3,,1,1,1,1,4,1,,1,3,2,2,2,,1,1,2
207,1,,2,,1,3,,1,1,2,1,3,,1,2,2,1,2,3,1,1,1,1,,,1,,,1,,1,1,1,1,2,,,
208,1,2,1,1,1,2,1,1,,,,,,1,3,1,1,3,1,1,,,2,3,1,1,3,3,,,,1,1,,1,,1,
209,2,1,1,2,1,,,1,1,3,,,,2,2,2,,,1,1,,2,1,,,1,,1,1,2,,1,,1,4,1,1,2
210,,1,1,2,,,,1,2,1,2,2,1,1,,2,2,,,1,1,5,1,2,,1,,,2,,,1,1,1,2,,2,
211,2,2,1,2,,3,,1,,3,,,1,2,,1,,,,1,,2,3,,2,2,1,2,1,,2,,2,,1,,,1
212,3,1,2,2,1,1,2,,,3,,1,,2,1,,,3,1,1,,1,2,1,1,,,,1,1,1,2,2,,,1,,1
213,,,4,,1,,,3,1,1,1,1,1,1,,,1,1,,1,2,2,,1,,,3,1,1,2,1,1,2,,1,3,,1
214,1,2,,3,,,1,2,,,,2,,1,1,1,,1,2,,1,,2,1,,,1,5,2,,1,,2,1,2,1,2,
215,1,1,,,,,2,1,1,,1,,1,1,,1,,,3,,2,,3,,1,2,,2,,,1,4,1,3,1,2,1,2
